Time,postX,postY,postZ,wristX,wristY,wristZ
2.65,7.1711425,1296.9793,976.40983,22.901532,1204.3192,293.15621
2.66,6.9453125,1296.9001,976.48929,22.756892,1204.2645,293.09641
2.67,6.8600725,1296.9444,976.56041,22.857262,1204.2394,293.27897
2.68,6.9902225,1297.1019,976.59697,22.559482,1204.118,293.57451
2.69,7.0753525,1297.1208,976.73442,22.355992,1203.9883,293.88762
2.7,7.1021325,1297.0517,976.66629,21.962472,1203.9211,294.07694
2.71,7.1019525,1297.0321,976.59157,21.406242,1203.79,293.9344
2.72,7.0092325,1297.066,976.57933,20.933912,1203.7165,293.5259
2.73,6.9207825,1297.0629,976.61932,20.563242,1203.609,292.89085
2.74,6.7795425,1297.1435,976.56457,20.270322,1203.5667,291.98421
2.75,7.0343325,1297.0725,976.70708,19.971852,1203.3184,291.29517
2.76,7.0966325,1297.0381,976.65684,19.712532,1203.2336,290.74312
2.77,6.9593525,1297.0958,976.57308,19.072402,1203.1589,290.26622
2.78,6.9845025,1297.1906,976.65728,18.803752,1203.1103,290.11734
2.79,6.9555225,1297.1927,976.64767,18.663852,1203.019,289.8698
2.8,6.9476925,1297.2295,976.58716,18.501802,1202.859,289.36244
2.81,7.1409325,1297.1456,976.53674,18.584992,1202.7289,288.86804
2.82,7.0427625,1297.1677,976.27941,18.782502,1202.5787,288.13302
2.83,6.9390425,1297.1198,976.18285,19.079222,1202.7108,287.26131
2.84,6.9547525,1297.3086,976.03603,19.090052,1202.7786,286.30136
2.85,6.9987325,1297.4835,975.9673,19.224092,1202.6594,285.62018
2.86,7.0461625,1297.7036,975.84051,19.598312,1202.681,284.70289
2.87,7.0546325,1297.3738,976.24994,19.918062,1202.536,284.37827
2.88,7.0844825,1297.3403,976.25533,20.019482,1202.4873,283.69029
2.89,7.0022325,1297.3875,976.36443,20.647382,1202.7246,282.95736
2.9,6.9715825,1297.2283,976.64611,21.155942,1202.6825,282.45549
2.91,6.9698025,1296.5034,977.57224,21.746242,1202.9172,282.54261
2.92,6.9256725,1296.6556,977.33335,22.124532,1203.9263,281.62051
2.93,7.0008725,1296.7658,977.02448,23.524892,1205.3427,280.80915
2.94,6.9957625,1296.7983,976.8796,24.304382,1206.4831,279.68942
2.95,6.8354525,1296.5885,976.99711,24.723482,1207.3472,278.71579
2.96,6.8969225,1296.5299,977.25132,25.381852,1207.0988,277.26054
2.97,7.0411425,1296.7448,977.12265,25.952432,1206.5923,275.64333
2.98,7.1750625,1296.8747,976.94971,25.882252,1206.1903,274.82104
2.99,7.0102525,1296.8029,976.83524,25.969342,1205.9789,274.84523
3,6.8426725,1296.6946,976.77889,26.008442,1205.774,275.41534
3.01,6.8158125,1296.5825,976.83724,25.712652,1205.3489,275.86355
3.02,6.8807325,1296.5875,976.97196,25.227182,1204.6162,276.32332
3.03,6.9573825,1296.7496,977.14464,24.698272,1203.8869,276.25668
3.04,7.0392625,1296.7765,977.30829,23.989682,1203.282,275.88352
3.05,7.0754825,1296.6718,977.34175,23.831532,1203.0126,275.69751
3.06,7.0523125,1296.619,977.30836,23.641552,1202.7485,275.89994
3.07,6.8796025,1296.6016,977.32082,23.142102,1202.3578,276.25431
3.08,6.8523525,1296.6922,977.23239,22.552362,1201.9444,276.61421
3.09,6.9722425,1296.8391,977.04601,21.981572,1201.6884,276.66089
3.1,6.9246625,1296.8759,976.9062,21.450832,1201.6572,276.52157
3.11,7.0227125,1296.7643,976.87143,20.899092,1201.8484,276.43421
3.12,6.8821325,1296.6551,976.912,20.442352,1201.9644,276.17421
3.13,6.9136625,1296.6803,976.88201,20.231982,1202.0189,275.90014
3.14,6.8815725,1296.8315,976.87491,19.656452,1201.896,275.55215
3.15,6.9840825,1296.9301,976.94415,19.137882,1201.9179,275.15135
3.16,7.0555125,1296.8196,976.92225,18.610042,1202.0942,275.02424
3.17,7.0624025,1296.7883,976.87588,18.019952,1202.1141,275.13176
3.18,6.9564925,1296.735,976.81984,17.465892,1201.9988,275.27312
3.19,6.8901825,1296.7367,976.83834,16.775082,1201.9755,275.64801
3.2,7.0058625,1296.8548,976.9707,15.974662,1202.0258,275.66637
3.21,7.0339625,1296.8471,977.06845,15.587892,1201.9651,275.61085
3.22,6.9337825,1296.8224,976.99419,15.171922,1201.811,275.5024
3.23,6.9639425,1296.8401,976.89845,14.657212,1201.8225,275.31251
3.24,6.9985725,1296.8348,977.0181,14.128142,1201.8716,275.28467
3.25,7.0311225,1296.7991,977.10181,13.694272,1202.0111,275.18542
3.26,6.9783225,1296.8127,977.11198,13.031042,1202.0966,274.8177
3.27,6.9626625,1296.8109,977.00573,12.656712,1202.0423,274.63721
3.28,6.9896325,1296.835,976.83559,12.260492,1202.0071,274.63316
3.29,6.9146325,1296.7454,976.77138,11.897122,1202.4077,275.0733
3.3,6.9825825,1296.8138,976.68603,11.445532,1203.5955,276.09591
3.31,7.0229525,1297.1828,976.27904,10.479162,1204.9669,276.51809
3.32,6.8879725,1296.9635,976.63284,9.6870125,1205.5566,277.55702
3.33,6.7395125,1296.7701,976.73844,9.5766725,1205.4743,277.55218
3.34,6.9309125,1296.8966,976.68667,8.9880225,1205.1179,276.73182
3.35,7.0888125,1297.0268,976.8459,8.2796225,1204.6869,276.06539
3.36,7.1909825,1296.8774,977.2506,8.1922525,1204.4754,275.79625
3.37,7.0107425,1296.8864,977.16483,8.1761325,1204.4243,275.58877
3.38,7.0243425,1296.932,976.98886,7.9716125,1204.1352,275.52036
3.39,6.9446425,1296.9377,976.82547,7.6106725,1203.6625,275.6329
3.4,6.9547625,1296.9789,976.82125,7.2325325,1203.2504,275.69656
3.41,7.0049125,1296.8891,976.96909,6.2886025,1202.9329,275.60225
3.42,7.0873225,1296.9303,976.96001,5.6061125,1202.7557,275.23196
3.43,7.1330225,1296.9215,976.84583,5.2214325,1202.5839,274.89291
3.44,6.9567525,1296.8721,976.69595,4.9804525,1202.4056,274.61352
3.45,6.8983725,1296.893,976.67176,4.8566825,1202.2363,274.27833
3.46,6.9370225,1296.972,976.69208,4.7450325,1202.2276,273.9947
3.47,7.0922425,1297.0456,976.7588,4.6470225,1202.2728,273.65616
3.48,7.0468825,1296.8914,976.85236,4.4545725,1202.2863,273.42014
3.49,7.0882225,1296.8224,976.78106,4.3076925,1202.2422,273.26875
3.5,6.9855625,1296.8895,976.64188,4.2616225,1202.1825,272.92169
3.51,6.9133725,1296.9825,976.6531,4.2409725,1202.1306,272.49543
3.52,7.0330525,1296.9488,976.89073,4.4349025,1201.9279,272.03677
3.53,7.1516125,1296.9384,977.09527,4.2534925,1201.7069,271.33467
3.54,7.1561525,1296.9386,977.05161,4.0849425,1201.6468,270.80644
3.55,7.0900225,1296.9266,976.95212,4.0435425,1201.4982,270.38554
3.56,6.9313425,1296.9546,976.83589,3.9737225,1201.3365,269.70489
3.57,6.9457425,1296.9435,976.90907,3.9393525,1201.2364,269.22732
3.58,7.0202925,1296.8695,976.98146,4.4479025,1201.3626,268.82711
3.59,7.0020125,1296.8932,976.77529,4.6115225,1201.4352,268.31068
3.6,6.9702625,1296.8912,976.59978,5.4724525,1201.3936,267.34224
3.61,6.9199325,1296.9038,976.5736,5.8126925,1201.5936,266.48581
3.62,6.8304325,1296.8698,976.66888,6.3483325,1201.7485,265.27868
3.63,7.0064125,1296.8752,976.81111,6.7712825,1201.6485,264.55872
3.64,7.0260125,1296.8677,976.85053,7.5121525,1201.7449,263.77082
3.65,7.0154625,1296.8376,976.85531,8.2860425,1201.7955,263.27631
3.66,6.9519625,1296.8294,976.79355,8.8559125,1201.8715,262.80501
3.67,6.8863125,1296.6463,977.1306,9.9629525,1202.4141,262.73836
3.68,6.9748325,1296.8304,977.05495,10.830092,1203.5077,262.45421
